order,product,collection,workspace_id,article_id,title,url,state,created_at,updated_at
1564,What is Oloid?,What is Oloid?,e4gi378c,6592481,What is Oloid?,,draft,2022-09-27 10:39:09,2024-06-07 06:30:34
